date,state,total_cases_cum,total_death_cum,total_cases,total_death
2021-05-03,CT,340545,8112,440.0,15.0
2021-05-04,CT,340962,8117,417.0,5.0
2021-05-05,CT,341571,8124,609.0,7.0
2021-05-06,CT,342282,8131,711.0,7.0
2021-05-07,CT,342718,8137,436.0,6.0
2021-05-08,CT,342993,8137,275.0,0.0
2021-05-09,CT,343268,8137,275.0,0.0
2021-05-10,CT,343545,8154,277.0,17.0
2021-05-11,CT,343954,8156,409.0,2.0
2021-05-12,CT,344141,8161,187.0,5.0
2021-05-13,CT,344612,8168,471.0,7.0
2021-05-14,CT,344977,8173,365.0,5.0
2021-05-15,CT,345197,8173,220.0,0.0
2021-05-16,CT,345417,8173,220.0,0.0
2021-05-17,CT,345639,8194,222.0,21.0
2021-05-18,CT,345720,8198,81.0,4.0
2021-05-19,CT,345948,8204,228.0,6.0
2021-05-20,CT,346154,8208,206.0,4.0
2021-05-21,CT,346325,8212,171.0,4.0
2021-05-22,CT,346453,8212,128.0,0.0
2021-05-23,CT,346581,8212,128.0,0.0
2021-05-24,CT,346711,8219,130.0,7.0
2021-05-25,CT,346892,8221,181.0,2.0
2021-05-26,CT,346980,8227,88.0,6.0
2021-05-27,CT,347137,8230,157.0,3.0
2021-05-28,CT,347341,8238,204.0,8.0
2021-05-29,CT,347396,8238,55.0,0.0
2021-05-30,CT,347451,8238,55.0,0.0
2021-05-31,CT,347506,8238,55.0,0.0
2021-06-01,CT,347563,8244,57.0,6.0
2021-06-02,CT,347678,8247,115.0,3.0
2021-06-03,CT,347748,8245,70.0,0.0
2021-06-04,CT,347891,8246,143.0,1.0
2021-06-05,CT,347956,8246,65.0,0.0
2021-06-06,CT,348021,8246,65.0,0.0
2021-06-07,CT,348088,8253,67.0,7.0
2021-06-08,CT,348154,8255,66.0,2.0
2021-06-09,CT,348262,8257,108.0,2.0
2021-06-10,CT,348319,8260,57.0,3.0
2021-06-11,CT,348350,8261,31.0,1.0
2021-06-12,CT,348388,8261,38.0,0.0
2021-06-13,CT,348426,8261,38.0,0.0
2021-06-14,CT,348465,8263,39.0,2.0
2021-06-15,CT,348521,8263,56.0,0.0
2021-06-16,CT,348560,8265,39.0,2.0
2021-06-17,CT,348595,8266,35.0,1.0
2021-06-18,CT,348665,8270,70.0,4.0
2021-06-19,CT,348695,8270,30.0,0.0
2021-06-20,CT,348725,8270,30.0,0.0
2021-06-21,CT,348757,8268,32.0,0.0
2021-06-22,CT,348802,8271,45.0,3.0
2021-06-23,CT,348840,8271,38.0,0.0
2021-06-24,CT,348993,8274,153.0,3.0
2021-06-25,CT,349120,8275,127.0,1.0
2021-06-26,CT,349166,8275,46.0,0.0
2021-06-27,CT,349212,8275,46.0,0.0
2021-06-28,CT,349261,8276,49.0,1.0
2021-06-29,CT,349301,8276,40.0,0.0
2021-06-30,CT,349352,8278,51.0,2.0
2021-07-01,CT,349387,8279,35.0,1.0
2021-07-02,CT,349476,8279,89.0,0.0
2021-07-03,CT,349519,8279,43.0,0.0
2021-07-04,CT,349562,8279,43.0,0.0
2021-07-05,CT,349605,8279,43.0,0.0
2021-07-06,CT,349651,8279,46.0,0.0
2021-07-07,CT,349743,8278,92.0,0.0
2021-07-08,CT,349798,8279,55.0,1.0
2021-07-09,CT,349969,8279,171.0,0.0
2021-07-10,CT,349992,8279,23.0,0.0
2021-07-11,CT,350015,8279,23.0,0.0
2021-07-12,CT,350039,8279,24.0,0.0
2021-07-13,CT,350245,8279,206.0,0.0
2021-07-14,CT,350386,8279,141.0,0.0
2021-07-15,CT,350536,8282,150.0,3.0
2021-07-16,CT,350675,8282,139.0,0.0
2021-07-17,CT,350810,8282,135.0,0.0
2021-07-18,CT,350945,8282,135.0,0.0
2021-07-19,CT,351084,8282,139.0,0.0
2021-07-20,CT,351302,8282,218.0,0.0
2021-07-21,CT,351530,8282,228.0,0.0
2021-07-22,CT,351825,8286,295.0,4.0
2021-07-23,CT,352037,8286,212.0,0.0
2021-07-24,CT,352233,8286,196.0,0.0
2021-07-25,CT,352429,8286,196.0,0.0
2021-07-26,CT,352626,8288,197.0,2.0
2021-07-27,CT,353114,8288,488.0,0.0
2021-07-28,CT,353505,8288,391.0,0.0
2021-07-29,CT,353844,8293,339.0,5.0
2021-07-30,CT,354335,8293,491.0,0.0
2021-07-31,CT,354749,8293,414.0,0.0
2021-08-01,CT,355163,8293,414.0,0.0
2021-08-02,CT,355580,8293,417.0,0.0
2021-08-03,CT,356164,8292,584.0,0.0
2021-08-04,CT,356701,8292,537.0,0.0
2021-08-05,CT,357345,8296,644.0,4.0
2021-08-06,CT,358076,8296,731.0,0.0
2021-08-07,CT,358504,8296,428.0,0.0
2021-08-08,CT,358932,8296,428.0,0.0
2021-08-09,CT,359363,8296,431.0,0.0
2021-08-10,CT,359638,8297,275.0,1.0
2021-08-11,CT,360552,8297,914.0,0.0
2021-08-12,CT,361294,8307,742.0,10.0
2021-08-13,CT,361836,8307,542.0,0.0
2021-08-14,CT,362363,8307,527.0,0.0
2021-08-15,CT,362890,8307,527.0,0.0
2021-08-16,CT,363417,8307,527.0,0.0
2021-08-17,CT,364298,8304,881.0,0.0
2021-08-18,CT,364891,8307,593.0,3.0
2021-08-19,CT,365425,8330,534.0,23.0
2021-08-20,CT,365856,8337,431.0,7.0
2021-08-21,CT,366374,8337,518.0,0.0
2021-08-22,CT,366892,8337,518.0,0.0
2021-08-23,CT,367410,8335,518.0,0.0
2021-08-24,CT,368481,8335,1071.0,0.0
2021-08-25,CT,369132,8335,651.0,0.0
2021-08-26,CT,369920,8355,788.0,20.0
2021-08-27,CT,370708,8358,788.0,3.0
2021-08-28,CT,371161,8358,453.0,0.0
2021-08-29,CT,371614,8358,453.0,0.0
2021-08-30,CT,372069,8358,455.0,0.0
2021-08-31,CT,373072,8358,1003.0,0.0
2021-09-01,CT,373784,8358,712.0,0.0
2021-09-02,CT,374470,8394,686.0,36.0
2021-09-03,CT,375135,8394,665.0,0.0
2021-09-04,CT,375537,8394,402.0,0.0
2021-09-05,CT,375939,8394,402.0,0.0
2021-09-06,CT,376341,8394,402.0,0.0
2021-09-07,CT,376747,8395,406.0,1.0
2021-09-08,CT,377682,8415,935.0,20.0
2021-09-09,CT,378308,8416,626.0,1.0
2021-09-10,CT,378933,8424,625.0,8.0
2021-09-11,CT,379382,8424,449.0,0.0
2021-09-12,CT,379831,8424,449.0,0.0
2021-09-13,CT,380281,8424,450.0,0.0
2021-09-14,CT,381331,8446,1050.0,22.0
2021-09-15,CT,381732,8447,401.0,1.0
2021-09-16,CT,382798,8447,1066.0,0.0
2021-09-17,CT,384342,8463,1544.0,16.0
2021-09-18,CT,384823,8463,481.0,0.0
2021-09-19,CT,385304,8463,481.0,0.0
2021-09-20,CT,385788,8462,484.0,0.0
2021-09-21,CT,386182,8477,394.0,15.0
2021-09-22,CT,386672,8484,490.0,7.0
2021-09-23,CT,387263,8483,591.0,0.0
2021-09-24,CT,387733,8501,470.0,18.0
2021-09-25,CT,388213,8531,480.0,30.0
2021-09-26,CT,388693,8561,480.0,30.0
2021-09-27,CT,389177,8593,484.0,32.0
2021-09-28,CT,389730,8626,553.0,33.0
2021-09-29,CT,390180,8629,450.0,3.0
2021-09-30,CT,390345,8629,165.0,0.0
2021-10-01,CT,391066,8650,721.0,21.0
2021-10-02,CT,391431,8650,365.0,0.0
2021-10-03,CT,391796,8650,365.0,0.0
2021-10-04,CT,392163,8650,367.0,0.0
2021-10-05,CT,392574,8666,411.0,16.0
2021-10-06,CT,392951,8667,377.0,1.0
2021-10-07,CT,393499,8667,548.0,0.0
2021-10-08,CT,394008,8667,509.0,0.0
2021-10-09,CT,394375,8667,367.0,0.0
2021-10-10,CT,394742,8667,367.0,0.0
2021-10-11,CT,395109,8667,367.0,0.0
2021-10-12,CT,395481,8667,372.0,0.0
2021-10-14,CT,396629,8707,908.0,2.0
2021-10-15,CT,397123,8718,494.0,11.0
2021-10-16,CT,397505,8718,382.0,0.0
2021-10-17,CT,397887,8718,382.0,0.0
2021-10-18,CT,398270,8718,383.0,0.0
2021-10-19,CT,398979,8721,709.0,3.0
2021-10-20,CT,399363,8721,384.0,0.0
2021-10-21,CT,399773,8721,410.0,0.0
2021-10-22,CT,400226,8739,453.0,18.0
2021-10-23,CT,400226,8739,0.0,0.0
2021-10-24,CT,400226,8739,0.0,0.0
2021-10-25,CT,401125,8739,899.0,0.0
2021-10-26,CT,401379,8752,254.0,13.0
2021-10-27,CT,401716,8752,337.0,0.0
2021-10-28,CT,402159,8751,443.0,0.0
2021-10-29,CT,402583,8764,424.0,13.0
2021-10-30,CT,402583,8764,0.0,0.0
2021-10-31,CT,402583,8764,0.0,0.0
2021-11-01,CT,403415,8766,832.0,2.0
2021-11-02,CT,403827,8776,412.0,10.0
2021-11-03,CT,404218,8776,391.0,0.0
2021-11-04,CT,404649,8776,431.0,0.0
2021-11-05,CT,404969,8790,320.0,14.0
2021-11-06,CT,404969,8790,0.0,0.0
2021-11-07,CT,404969,8790,0.0,0.0
2021-11-08,CT,405910,8790,941.0,0.0
2021-11-09,CT,406219,8806,309.0,16.0
2021-11-10,CT,406752,8809,533.0,3.0
2021-11-11,CT,407292,8809,540.0,0.0
2021-11-12,CT,407750,8809,458.0,0.0
2021-11-13,CT,407750,8809,0.0,0.0
2021-11-14,CT,407750,8809,0.0,0.0
2021-11-16,CT,410473,8826,544.0,0.0
2021-11-17,CT,411311,8834,838.0,8.0
2021-11-18,CT,412058,8834,747.0,0.0
2021-11-19,CT,412918,8850,860.0,16.0
2021-11-20,CT,412918,8850,0.0,0.0
2021-11-21,CT,412918,8850,0.0,0.0
2021-11-23,CT,415732,8853,754.0,0.0
2021-11-24,CT,416573,8865,841.0,12.0
2021-11-25,CT,416573,8865,0.0,0.0
2021-11-27,CT,418473,8865,0.0,0.0
2021-11-28,CT,418473,8865,0.0,0.0
2021-12-01,CT,422785,8909,1093.0,4.0
2021-12-02,CT,424412,8909,1627.0,0.0
2021-12-03,CT,425275,8925,863.0,16.0
2021-12-04,CT,425275,8925,0.0,0.0
2021-12-05,CT,425275,8925,0.0,0.0
2021-12-08,CT,433464,8946,789.0,1.0
2021-12-11,CT,439423,8972,0.0,0.0
2021-12-12,CT,439423,8972,0.0,0.0
2021-12-15,CT,452038,9002,1723.0,2.0
2021-12-17,CT,455566,9002,1443.0,0.0
2021-12-18,CT,455566,9002,0.0,0.0
2021-12-19,CT,455566,9002,0.0,0.0
2021-12-24,CT,474557,9077,0.0,0.0
2021-12-25,CT,474557,9077,0.0,0.0
2021-12-26,CT,474557,9077,0.0,0.0
2021-12-31,CT,510188,9160,0.0,0.0
2022-01-01,CT,510188,9160,0.0,0.0
2022-01-02,CT,510188,9160,0.0,0.0
2022-01-08,CT,573711,9377,0.0,0.0
2022-01-09,CT,573711,9377,0.0,0.0
2022-01-15,CT,637572,9556,0.0,0.0
2022-01-16,CT,637572,9556,0.0,0.0
2022-01-22,CT,671674,9769,0.0,0.0
2022-01-23,CT,671674,9769,0.0,0.0
2022-01-29,CT,696070,9985,0.0,0.0
2022-01-30,CT,696070,9985,0.0,0.0
2022-02-02,CT,702426,10083,1786.0,7.0
2022-02-05,CT,706140,10159,0.0,0.0
2022-02-06,CT,706140,10159,0.0,0.0
2022-02-08,CT,709621,10158,1343.0,0.0
2022-02-10,CT,711695,10219,1026.0,5.0
2022-02-12,CT,712884,10260,0.0,0.0
2022-02-13,CT,712884,10260,0.0,0.0
2022-02-14,CT,714408,10260,1524.0,0.0
2022-02-17,CT,718064,10324,544.0,6.0
2022-02-18,CT,719327,10357,1263.0,33.0
2022-02-19,CT,719327,10357,0.0,0.0
2022-02-20,CT,719327,10357,0.0,0.0
2022-02-21,CT,720618,10374,1291.0,17.0
2022-02-22,CT,720956,10374,338.0,0.0
2022-02-24,CT,721954,10443,458.0,5.0
2022-02-25,CT,722377,10465,423.0,22.0
2022-02-26,CT,722377,10465,0.0,0.0
2022-02-27,CT,722377,10465,0.0,0.0
2022-02-28,CT,723389,10470,1012.0,5.0
2022-03-01,CT,723559,10471,170.0,1.0
2022-03-03,CT,724401,10515,589.0,3.0
2022-03-04,CT,724833,10543,432.0,28.0
2022-03-05,CT,724833,10543,0.0,0.0
2022-03-06,CT,724833,10543,0.0,0.0
2022-03-09,CT,729063,10609,330.0,18.0
2022-03-10,CT,729354,10615,291.0,6.0
2022-03-11,CT,729697,10648,343.0,33.0
2022-03-12,CT,729697,10648,0.0,0.0
2022-03-13,CT,729697,10648,0.0,0.0
2022-03-14,CT,730506,10655,809.0,7.0
2022-03-15,CT,730811,10675,305.0,20.0
2022-03-16,CT,731128,10677,317.0,2.0
2022-03-17,CT,731532,10677,404.0,0.0
2022-03-19,CT,731868,10717,0.0,0.0
2022-03-20,CT,731868,10717,0.0,0.0
2022-03-21,CT,732471,10723,603.0,6.0
2022-03-22,CT,732932,10742,461.0,19.0
2022-03-23,CT,733328,10740,396.0,0.0
2022-03-24,CT,733767,10744,439.0,4.0
2022-03-25,CT,734196,10759,429.0,15.0
2022-03-26,CT,734196,10759,0.0,0.0
2022-03-27,CT,734196,10759,0.0,0.0
2022-03-28,CT,735210,10759,1014.0,0.0
2022-03-29,CT,735575,10779,365.0,20.0
2022-03-30,CT,736033,10779,458.0,0.0
2022-03-31,CT,736775,10776,742.0,0.0
2022-04-01,CT,737276,10779,501.0,3.0
2022-04-02,CT,737276,10779,0.0,0.0
2022-04-03,CT,737276,10779,0.0,0.0
2022-04-04,CT,738544,10779,1268.0,0.0
2022-04-05,CT,738976,10793,432.0,14.0
2022-04-06,CT,739454,10795,478.0,2.0
2022-04-07,CT,740203,10795,749.0,0.0
2022-04-08,CT,740894,10801,691.0,6.0
2022-04-09,CT,740894,10801,0.0,0.0
2022-04-10,CT,740894,10801,0.0,0.0
2022-04-12,CT,743361,10808,631.0,6.0
2022-04-13,CT,744052,10809,691.0,1.0
2022-04-14,CT,744459,10809,407.0,0.0
2022-04-15,CT,745652,10813,1193.0,4.0
2022-04-16,CT,745652,10813,0.0,0.0
2022-04-17,CT,745652,10813,0.0,0.0
2022-04-19,CT,748773,10813,1161.0,0.0
2022-04-20,CT,749783,10825,1010.0,12.0
2022-04-21,CT,750660,10826,877.0,1.0
2022-04-22,CT,751810,10834,1150.0,8.0
2022-04-23,CT,751810,10834,0.0,0.0
2022-04-24,CT,751810,10834,0.0,0.0
2022-04-26,CT,754924,10838,1088.0,4.0
2022-04-27,CT,755971,10838,1047.0,0.0
2022-04-28,CT,757227,10840,1256.0,2.0
2022-04-29,CT,758281,10850,1054.0,10.0
2022-04-30,CT,758281,10850,0.0,0.0
2022-05-01,CT,758281,10850,0.0,0.0
2022-05-03,CT,762097,10855,1727.0,4.0
2022-05-04,CT,763149,10858,1052.0,3.0
2022-05-05,CT,764569,10858,1420.0,0.0
2022-05-06,CT,766172,10874,1603.0,16.0
2022-05-07,CT,766172,10874,0.0,0.0
2022-05-08,CT,766172,10874,0.0,0.0
2020-01-22,DC,0,0,0.0,0.0
2020-01-23,DC,0,0,0.0,0.0
2020-01-24,DC,0,0,0.0,0.0
2020-01-25,DC,0,0,0.0,0.0
2020-01-26,DC,0,0,0.0,0.0
2020-01-27,DC,0,0,0.0,0.0
2020-01-28,DC,0,0,0.0,0.0
2020-01-29,DC,0,0,0.0,0.0
2020-01-30,DC,0,0,0.0,0.0
2020-01-31,DC,0,0,0.0,0.0
2020-02-01,DC,0,0,0.0,0.0
2020-02-02,DC,0,0,0.0,0.0
2020-02-03,DC,0,0,0.0,0.0
2020-02-04,DC,0,0,0.0,0.0
2020-02-05,DC,0,0,0.0,0.0
2020-02-06,DC,0,0,0.0,0.0
2020-02-07,DC,0,0,0.0,0.0
2020-02-08,DC,0,0,0.0,0.0
2020-02-09,DC,0,0,0.0,0.0
2020-02-10,DC,0,0,0.0,0.0
2020-02-11,DC,0,0,0.0,0.0
2020-02-12,DC,0,0,0.0,0.0
2020-02-13,DC,0,0,0.0,0.0
2020-02-14,DC,0,0,0.0,0.0
2020-02-15,DC,0,0,0.0,0.0
2020-02-16,DC,0,0,0.0,0.0
2020-02-17,DC,0,0,0.0,0.0
2020-02-18,DC,0,0,0.0,0.0
2020-02-19,DC,0,0,0.0,0.0
2020-02-20,DC,0,0,0.0,0.0
2020-02-21,DC,0,0,0.0,0.0
2020-02-22,DC,0,0,0.0,0.0
2020-02-23,DC,0,0,0.0,0.0
2020-02-24,DC,0,0,0.0,0.0
2020-02-25,DC,0,0,0.0,0.0
2020-02-26,DC,0,0,0.0,0.0
2020-02-27,DC,0,0,0.0,0.0
2020-02-28,DC,0,0,0.0,0.0
2020-02-29,DC,0,0,0.0,0.0
2020-03-01,DC,0,0,0.0,0.0
2020-03-02,DC,0,0,0.0,0.0
2020-03-03,DC,0,0,0.0,0.0
2020-03-04,DC,0,0,0.0,0.0
2020-03-05,DC,0,0,0.0,0.0
2020-03-06,DC,0,0,0.0,0.0
2020-03-07,DC,1,0,1.0,0.0
2020-03-08,DC,1,0,0.0,0.0
2020-03-09,DC,2,0,1.0,0.0
2020-03-10,DC,2,0,0.0,0.0
2020-03-11,DC,2,0,0.0,0.0
2020-03-12,DC,2,0,0.0,0.0
2020-03-13,DC,3,0,1.0,0.0
2020-03-14,DC,3,0,0.0,0.0
2020-03-15,DC,17,0,14.0,0.0
2020-03-16,DC,22,0,5.0,0.0
2020-03-17,DC,31,0,9.0,0.0
2020-03-18,DC,39,0,8.0,0.0
2020-03-19,DC,71,0,32.0,0.0
2020-03-20,DC,77,1,6.0,1.0
2020-03-21,DC,98,1,21.0,0.0
2020-03-22,DC,116,2,18.0,1.0
2020-03-23,DC,137,2,21.0,0.0
2020-03-24,DC,183,2,46.0,0.0
2020-03-25,DC,231,3,48.0,1.0
2020-03-26,DC,267,3,36.0,0.0
2020-03-27,DC,304,4,37.0,1.0
2020-03-28,DC,342,5,38.0,1.0
2020-03-29,DC,401,9,59.0,4.0
2020-03-30,DC,495,9,94.0,0.0
2020-03-31,DC,495,9,0.0,0.0
2020-04-01,DC,586,11,91.0,2.0
2020-04-02,DC,653,12,67.0,1.0
2020-04-03,DC,757,15,104.0,3.0
2020-04-05,DC,998,22,96.0,1.0
2020-04-06,DC,1097,24,99.0,2.0
2020-04-07,DC,1211,24,114.0,0.0
2020-04-08,DC,1440,27,229.0,3.0
2020-04-09,DC,1523,32,83.0,5.0
2020-04-12,DC,1875,50,97.0,3.0
2020-04-13,DC,1955,52,80.0,2.0
2020-04-15,DC,2197,72,139.0,5.0
2020-04-17,DC,2476,86,126.0,5.0
2020-04-18,DC,2666,91,190.0,5.0
2020-04-19,DC,2793,96,127.0,5.0
2020-04-28,DC,3994,190,102.0,5.0
2020-05-11,DC,6389,328,117.0,5.0
2020-05-21,DC,7788,412,237.0,5.0
2020-05-24,DC,8110,432,144.0,5.0
2020-05-26,DC,8334,440,109.0,0.0
2020-05-27,DC,8406,445,72.0,5.0
2020-05-30,DC,8717,462,179.0,2.0
2020-05-31,DC,8801,466,84.0,4.0
2020-06-01,DC,8857,468,56.0,2.0
2020-06-02,DC,8886,470,29.0,2.0
2020-06-03,DC,9016,473,130.0,3.0
2020-06-04,DC,9120,475,104.0,2.0
2020-06-05,DC,9199,479,79.0,4.0
2020-06-06,DC,9269,483,70.0,4.0
2020-06-08,DC,9389,491,57.0,2.0
2020-06-09,DC,9474,495,85.0,4.0
2020-06-10,DC,9537,499,63.0,4.0
2020-06-11,DC,9589,502,52.0,3.0
2020-06-12,DC,9654,506,65.0,4.0
2020-06-13,DC,9709,511,55.0,5.0
2020-06-14,DC,9767,515,58.0,4.0
2020-06-15,DC,9799,515,32.0,0.0
2020-06-16,DC,9818,520,19.0,5.0
2020-06-17,DC,9847,523,29.0,3.0
2020-06-18,DC,9903,527,56.0,4.0
2020-06-19,DC,9952,530,49.0,3.0
2020-06-20,DC,9984,531,32.0,1.0
2020-06-21,DC,10020,533,36.0,2.0
2020-06-22,DC,10058,535,38.0,2.0
2020-06-23,DC,10094,537,36.0,2.0
2020-06-24,DC,10128,541,34.0,4.0
2020-06-25,DC,10159,543,31.0,2.0
2020-06-26,DC,10185,546,26.0,3.0
2020-06-27,DC,10216,548,31.0,2.0
2020-06-28,DC,10248,550,32.0,2.0
2020-06-29,DC,10292,551,44.0,1.0
2020-06-30,DC,10327,551,35.0,0.0
2020-07-01,DC,10365,553,38.0,2.0
2020-07-02,DC,10390,554,25.0,1.0
2020-07-03,DC,10435,555,45.0,1.0
2020-07-04,DC,10447,557,12.0,2.0
2020-07-05,DC,10482,559,35.0,2.0
2020-07-06,DC,10515,561,33.0,2.0
2020-07-07,DC,10569,561,54.0,0.0
2020-07-08,DC,10642,564,73.0,3.0
2020-07-09,DC,10679,568,37.0,4.0
2020-07-10,DC,10743,568,64.0,0.0
2020-07-11,DC,10801,568,58.0,0.0
2020-07-12,DC,10847,568,46.0,0.0
2020-07-13,DC,10906,568,59.0,0.0
2020-07-14,DC,10946,568,40.0,0.0
2020-07-15,DC,11026,571,80.0,3.0
2020-07-16,DC,11076,574,50.0,3.0
2020-07-17,DC,11115,577,39.0,3.0
2020-07-18,DC,11194,578,79.0,1.0
2020-07-19,DC,11261,578,67.0,0.0
2020-07-20,DC,11339,579,78.0,1.0
2020-07-21,DC,11427,580,88.0,1.0
2020-07-22,DC,11529,580,102.0,0.0
2020-07-23,DC,11571,581,42.0,1.0
2020-07-24,DC,11649,581,78.0,0.0
2020-07-25,DC,11717,581,68.0,0.0
2020-07-26,DC,11780,581,63.0,0.0
2020-07-27,DC,11858,582,78.0,1.0
2020-07-28,DC,11945,583,87.0,1.0
2020-07-29,DC,11999,584,54.0,1.0
2020-07-30,DC,12057,584,58.0,0.0
2020-07-31,DC,12126,585,69.0,1.0
2020-08-01,DC,12205,585,79.0,0.0
2020-08-02,DC,12274,586,69.0,1.0
2020-08-03,DC,12313,586,39.0,0.0
2020-08-04,DC,12398,587,85.0,1.0
2020-08-05,DC,12443,587,45.0,0.0
2020-08-06,DC,12518,587,75.0,0.0
2020-08-07,DC,12589,589,71.0,2.0
2020-08-08,DC,12653,590,64.0,1.0
2020-08-09,DC,12753,591,100.0,1.0
2020-08-10,DC,12807,591,54.0,0.0
2020-08-11,DC,12896,593,89.0,2.0
2020-08-12,DC,12959,593,63.0,0.0
2020-08-13,DC,13024,594,65.0,1.0
2020-08-14,DC,13118,594,94.0,0.0
2020-08-15,DC,13159,597,41.0,3.0
2020-08-16,DC,13220,597,61.0,0.0
2020-08-17,DC,13273,597,53.0,0.0
2020-08-18,DC,13325,599,52.0,2.0
2020-08-19,DC,13354,600,29.0,1.0
2020-08-20,DC,13409,601,55.0,1.0
2020-08-21,DC,13469,602,60.0,1.0
2020-08-22,DC,13534,604,65.0,2.0
2020-08-23,DC,13590,604,56.0,0.0
2020-08-24,DC,13639,604,49.0,0.0
2020-08-25,DC,13684,604,45.0,0.0
2020-08-26,DC,13722,605,38.0,1.0
2020-08-27,DC,13794,605,72.0,0.0
2020-08-28,DC,13851,605,57.0,0.0
2020-08-29,DC,13925,605,74.0,0.0
2020-08-30,DC,13959,606,34.0,1.0
2020-08-31,DC,13992,607,33.0,1.0
2020-09-01,DC,14049,607,57.0,0.0
2020-09-02,DC,14077,608,28.0,1.0
2020-09-03,DC,14135,609,58.0,1.0
2020-09-04,DC,14186,611,51.0,2.0
2020-09-05,DC,14238,611,52.0,0.0
2020-09-06,DC,14279,611,41.0,0.0
2020-09-07,DC,14315,611,36.0,0.0
2020-09-08,DC,14362,611,47.0,0.0
2020-09-09,DC,14387,615,25.0,4.0
2020-09-10,DC,14412,616,25.0,1.0
2020-09-11,DC,14493,616,81.0,0.0
2020-09-12,DC,14552,616,59.0,0.0
2020-09-13,DC,14592,616,40.0,0.0
2020-09-14,DC,14622,616,30.0,0.0
2020-09-15,DC,14687,616,65.0,0.0
2020-09-16,DC,14743,617,56.0,1.0
2020-09-17,DC,14790,619,47.0,2.0
2020-09-18,DC,14852,619,62.0,0.0
2020-09-19,DC,14902,619,50.0,0.0
2020-09-20,DC,14955,620,53.0,1.0
2020-09-21,DC,14978,621,23.0,1.0
2020-09-22,DC,15021,621,43.0,0.0
2020-09-23,DC,15050,621,29.0,0.0
2020-09-24,DC,15106,621,56.0,0.0
2020-09-25,DC,15163,623,57.0,2.0
2020-09-26,DC,15215,624,52.0,1.0
2020-09-27,DC,15250,624,35.0,0.0
2020-09-28,DC,15264,624,14.0,0.0
2020-09-29,DC,15300,626,36.0,2.0
2020-09-30,DC,15326,627,26.0,1.0
2020-10-01,DC,15358,628,32.0,1.0
2020-10-02,DC,15423,629,65.0,1.0
2020-10-03,DC,15473,629,50.0,0.0
2020-10-04,DC,15519,631,46.0,2.0
2020-10-05,DC,15547,631,28.0,0.0
2020-10-06,DC,15652,631,105.0,0.0
2020-10-07,DC,15697,632,45.0,1.0
2020-10-08,DC,15765,634,68.0,2.0
2020-10-09,DC,15843,634,78.0,0.0
2020-10-10,DC,15981,636,138.0,2.0
2020-10-11,DC,15984,637,3.0,1.0
2020-10-12,DC,16022,637,38.0,0.0
2020-10-13,DC,16068,637,46.0,0.0
2020-10-14,DC,16132,638,64.0,1.0
2020-10-15,DC,16166,638,34.0,0.0
2020-10-16,DC,16255,641,89.0,3.0
2020-10-17,DC,16334,641,79.0,0.0
2020-10-18,DC,16370,641,36.0,0.0
2020-10-19,DC,16395,641,25.0,0.0
2020-10-20,DC,16445,642,50.0,1.0
2020-10-21,DC,16498,642,53.0,0.0
2020-10-22,DC,16537,642,39.0,0.0
2020-10-23,DC,16609,642,72.0,0.0
2020-10-24,DC,16706,642,97.0,0.0
2020-10-25,DC,16767,642,61.0,0.0
2020-10-26,DC,16812,642,45.0,0.0
2020-10-27,DC,16906,644,94.0,2.0
2020-10-28,DC,16973,644,67.0,0.0
2020-10-29,DC,17074,645,101.0,1.0
2020-10-30,DC,17144,646,70.0,1.0
2020-10-31,DC,17266,646,122.0,0.0
2020-11-01,DC,17369,646,103.0,0.0
2020-11-02,DC,17438,647,69.0,1.0
2020-11-03,DC,17524,647,86.0,0.0
2020-11-04,DC,17601,647,77.0,0.0
2020-11-05,DC,17682,650,81.0,3.0
2020-11-06,DC,17792,652,110.0,2.0
2020-11-07,DC,17891,654,99.0,2.0
2020-11-08,DC,18001,654,110.0,0.0
2020-11-09,DC,18087,655,86.0,1.0
2020-11-10,DC,18173,657,86.0,2.0
2020-11-11,DC,18379,657,206.0,0.0
2020-11-12,DC,18507,657,128.0,0.0
2020-11-13,DC,18666,657,159.0,0.0
2020-11-14,DC,18814,658,148.0,1.0
2020-11-15,DC,18977,660,163.0,2.0
2020-11-16,DC,19064,660,87.0,0.0
2020-11-17,DC,19309,660,245.0,0.0
2020-11-18,DC,19465,665,156.0,5.0
2020-11-19,DC,19678,667,213.0,2.0
2020-11-20,DC,19808,669,130.0,2.0
2020-11-21,DC,19961,670,153.0,1.0
2020-11-22,DC,20151,670,190.0,0.0
2020-11-23,DC,20290,672,139.0,2.0
2020-11-24,DC,20409,673,119.0,1.0
2020-11-25,DC,20516,677,107.0,4.0
2020-11-26,DC,20736,677,220.0,0.0
2020-11-27,DC,20937,677,201.0,0.0
2020-11-28,DC,21038,678,101.0,1.0
2020-11-30,DC,21552,680,104.0,0.0
2020-12-01,DC,21685,685,133.0,5.0
2020-12-02,DC,21842,690,157.0,5.0
2020-12-03,DC,22164,692,322.0,2.0
2020-12-04,DC,22480,693,316.0,1.0
2020-12-06,DC,23136,697,264.0,2.0
2020-12-07,DC,23319,701,183.0,4.0
2020-12-08,DC,23589,701,270.0,0.0
2020-12-09,DC,23854,704,265.0,3.0
2020-12-10,DC,24098,708,244.0,4.0
2020-12-11,DC,24357,709,259.0,1.0
